"","B01_50","B01_100","B01_500","B01_1000"
"398",3.91202300536253,4.60517018592152,6.21460809507903,6.40699897938845
"399",3.91202300541757,1.60437935444427,4.32933895419757,6.90775527739311
"400",3.91202300538372,4.60517018595818,6.21460809531595,4.05719831718818
"401",3.91202300532143,4.48419139774193,6.21460808889486,5.67917288762555
"402",3.91202300437041,1.60125949105748,6.21460809754304,6.30577473493196
"403",3.91108177048832,4.6051701859455,6.21460809837598,6.90775527106331
"404",3.91202300490892,4.47862092392925,5.62235315509841,6.90775526783131
"405",3.20303891558401,4.58242943955648,6.21460808472568,6.90775526233432
"406",3.28958930042198,4.60517018552559,3.91816710993226,5.98064155382247
"407",3.79126854797606,4.60517018508477,3.35650740764767,6.90775526366673
"408",2.28897131793075,4.60517018559615,6.21460809728094,6.90775527633826
"409",3.91202300524526,4.6051701838769,4.34790912873532,3.80371900005952
"410",-2.03529433705293,4.15484136603856,6.21460809251408,6.00644044432556
"411",-0.0799933134538726,4.60517017529165,6.21460809377476,4.98373219442834
"412",2.97385999251155,3.65153821156644,5.60676580283425,5.36137602141741
"413",3.91202300532178,-0.93459784763964,6.21460808747045,6.90775527775099
"414",3.91202300539556,4.60517017476619,6.21460809807847,6.90775527416577
"415",3.91202299840602,4.50353273847605,6.2146080946066,6.24457676669147
"416",2.75597070452153,4.60517018566578,6.2146080983845,5.65689791913633
"417",3.20548964923592,4.60517018059979,6.21460809576595,6.90775524517329
"418",2.65781256911046,4.52573157285441,6.2146080915829,2.60468537675229
"419",3.91202300489118,4.60517018327876,6.21460809357808,6.90775527673537
"420",3.91202300047716,4.60517018570613,6.21460809623238,4.95117346241665
"421",3.91202300539731,4.60517018590955,3.98874425460768,2.91069876375428
"422",3.91202300538064,4.60517018528534,6.21460809477571,6.9077552745685
"423",3.91202300520855,3.15036445107775,6.21460809810191,6.90775527579234
"424",2.50487424585446,2.08769955649866,6.21460803341344,4.90302105228091
"425",3.91202300200544,2.36045609079877,6.14847798626542,6.90775527689374
"426",3.91202300477799,4.60517018543261,6.21460809386338,6.90775526463693
"427",3.91202300525047,3.9980917526489,6.21460808299325,2.78562789387769
"428",3.88655756814164,4.60517018595553,6.21460809403786,4.77203731152906
"429",-3.63966269989048,4.60517018578498,5.98533062546818,5.35765685104059
"430",3.91202300501979,1.95897187919628,4.06460783850986,6.19299283980877
"431",3.79345103566242,4.60517018118779,6.10581903628963,6.9077552253662
"432",3.91202300508088,4.60517018578049,5.21991052185183,6.3763535322272
"433",3.91202300533944,4.60517018593883,6.21460809759306,6.90775527821631
"434",3.91202300530146,4.60517018474259,6.21460809482429,6.90775527597981
"435",3.91202300460294,4.60517018588429,6.21460809741711,6.00314777072668
"436",2.24970818236627,3.93806425286305,6.21460809669935,6.90775526183023
"437",3.91202300538244,4.1989237866057,6.21460809840215,5.92173084315641
"438",3.91202300519602,4.60517018519025,3.74437738091157,6.77531221446202
"439",3.77014695761352,4.45067229809023,6.21460809558469,6.90775527646412
"440",3.91202300541261,4.35799219969632,6.21460809507042,6.90775521720496
"441",3.91202300541305,4.48136296203479,4.65678791356535,5.33260910960189
"442",3.91202299735078,3.1280575039625,6.2146080975777,6.90775527604541
"443",3.05909069260855,4.60517018581278,5.61112542284937,4.79944857715395
"444",2.35823044886717,4.60517018571768,6.21460809811333,6.90775527252458
"445",2.79235674787063,4.60517018561481,6.21460809797551,5.61501176262368
"446",3.91202300515953,4.60517018161509,5.51982130921388,6.55743100882864
"447",3.47595542631809,4.34780627443136,6.21460809647249,6.90775525645989
"448",2.42735551181683,4.60517018573546,6.21460809775354,6.80413773850336
"449",3.91202300525744,4.60517018584664,6.21460809671677,6.90775527624436
"450",2.11395229874682,4.60517018558721,6.21460809457187,6.90775527841373
"451",3.53092607574751,4.605170185171,6.21460808998705,6.90775527893965
"452",3.70136265973109,4.60503181245943,4.85986762196512,6.90775526879298
"453",3.91202300534474,4.60517018576483,5.98883401276251,6.90775526704084
"454",3.91202300487169,4.60517018538079,6.21460809783095,6.59601915797595
"455",3.75694490818981,4.60517017548496,6.21460809699104,6.74093690750277
"456",3.9120230047531,4.60517018583511,6.2146080921915,6.07707999374213
"457",2.99657123946913,3.98656930590647,4.76907673591222,6.90775527853737
"458",3.91202300537949,4.60517018593345,6.21460809808167,6.90775527755733
"459",1.36540361091729,2.96627235477239,4.75554920073702,6.90775526718562
"460",2.28954614652832,4.60517018514936,3.81174954205707,6.39125575686518
"461",3.91202300533562,4.41704762168241,6.21460808424972,6.90775502903938
"462",3.9120230052317,4.60517018598572,6.21460809829046,6.90775502403807
"463",3.91202300531919,4.605170185983,6.21460809334613,4.2227977312059
"464",2.35417948750586,4.60517018338742,6.21460809803253,6.22310751707482
"465",3.76687699576821,4.6051701858187,2.68555217394226,6.907755277972
"466",3.91202300433706,4.60517018541181,5.1464991729123,4.31453165207739
"467",3.91202300532613,3.22474958552074,4.89964214201123,6.90775527566223
"468",3.70276097559951,4.33753728260912,6.21460809359181,6.90775527700691
"469",3.91202300523509,4.6051701859198,6.21460809573024,6.90775526967701
"470",1.54699242503985,4.60517018596079,6.21460809838851,6.9077552656135
"471",3.35168781088484,4.26774646329135,6.21460809811737,5.2197172280965
"472",3.91202300524723,4.60517018474721,6.21460809820513,6.90775527545344
"473",0.088311208780592,4.02716163609687,6.21460809745989,6.39266947646945
"474",2.98450215835749,4.48523771226686,6.21460807614032,6.90775527292396
"475",3.91202300535286,4.6051701859153,6.21460809763249,6.90775527518792
"476",3.91202300483974,4.60517018568653,6.21460809770008,6.90775524784607
"477",3.9120230053289,2.47670036407321,5.95360056159925,4.08992562286767
"478",3.91202300537113,4.60517018570985,3.97808597655614,6.90775522434183
"479",3.91202300526298,4.60517018447873,6.21460804350666,6.15669223440443
"480",1.45686371804865,4.60517018413128,5.92901120285697,5.4115183397729
"481",3.91202300524149,4.60517018540753,6.00495427965988,6.90775527813133
"482",3.30363331693122,4.60517018583188,6.2146080934094,6.78085265665578
"483",3.91202300527329,1.21524986878702,4.65081501711705,6.90775527128562
"484",3.91202300513512,1.98914915366625,5.66559870892931,6.9077552785115
"485",3.9120230054135,4.60517018589922,3.91142483031444,6.90775527096901
"486",3.91202300451807,4.60517018428618,4.92312235967464,6.56210826532833
"487",3.91202300476636,4.60517018426561,6.21460809715492,6.90775527662043
"488",3.06033556195977,4.60517018588326,6.21460809824478,4.22237139530893
"489",1.34319807842831,0.410594976483082,6.21460808521823,6.90775527593524
"490",3.91202300514778,4.60517018267617,6.21460809744053,6.90775527787389
"491",3.91202300518149,0.935505575495974,1.04940358887919,6.90775527585583
"492",-0.540270081267599,4.60517018522967,6.2146080981706,6.00320789865771
"493",3.72201105509118,2.06406829451949,6.21460809640126,6.90775527871762
"494",1.72937181828948,4.60517018419347,5.47815164520205,6.90775527569451
"495",3.91202300492215,4.60517018563085,6.21460809317929,6.83922340929234
"496",2.5432444682088,4.60517018530199,6.21460809788667,6.29210445850543
"497",0.373560442150755,4.46116944381331,5.84301435223668,6.90775527850826
"498",3.91202300490863,4.60517018499941,4.79707709954471,6.90775527895812
"499",1.2775893445922,4.60517018463327,6.21460808978824,6.39365719538915
"500",3.91202300510805,4.60517018595359,4.58622743867018,3.72520084103786
